Rating,Review
5,"Overall rating from my perspective is about 5 start after using this beast for whole one day.Below observations been observed as:1. Overall device come with mind boggling screen refresh rate of 90Hz, and performance.2. Battery can drain quickly if phone is being used with 90Hz refresh rate, but can manage with battery optimization. But this problem effectively handled with WARP Charge 30 charger (believe me its FAST.)3. Oxygen OS is love. Come with no bloatware. Feels like stock android. Very FAST due to its best OS optimizations.4. Nice animations and customization to use.5. Display is also of good quality and has few options to set ambient display colors.6. Speakers are of really flagship quality and its very loud and clear. No need to use headphones while watching movie or playing game. I think its because of there no HEADPHONE JACK and OnePlus has logically implemented this kind of speakers to compensate HEADPHONE JACK omission.7. Comes with SD-855+ processor. Obviously no need to discuss this point.8. Good camera (Could have been best, but a big OKAY for me. But that camera bump, I didn't like it at all).9. No issue with Bluetooth connectivity and Wi-Fi.10. Large and clear sound while calling. No call drops.11. Red Cable and OnePlus community is something to know whats going on with OnePlus (Specially I like these communities).12. I love unboxing feeling of OnePlus 7T. Loves those stickers and invitation card from Pete (CEO of OnePlus).13. Its TPU phone case is also of good quality and can be used for few months. It covers edges very well and camera bump as well. (If you can spent RS.1300 buck to get carbon case, go for it.)14. Fingerprint scanner is insane fast and those animations comes in customization are quirky and looks something new.15. Face unlock is also insane quick. I tried it in light and low light, it works so fast.
https://images-na.ssl-images-amazon.com/images/I/71l5pLRQdPL._SY88.jpg"
5,"Nothing much about the device, its good! Will go fine with the further updates!Dear seller!If you wish to send a device that is slightly used & refurbished, atleast ensure that its cleaned not just externally but internally as well!When I switched on the device got a ROM failure message, if any user whose not see this error as soon as they start their new phone, they are bound to get scared, or per my neighbour die lol of loosing 34k.Well after hard booting understood that this phone that was delivered today was definitely used, had some nice pictures & data of the previous owner. With all due respect, informed the super enthusiastic Amazon customer care, with the silliest response as usual, formatted the brand newly delivered phone, wiping all the data off from the previous user!Finally, my newly delivered slightly used brand new oneplus 7t started!Amazon, pls cmon dont stoop down your standard to what ebay India is! Any regular user firstly who doesn't know much abt software, would have had pained themselves seeing the dead ROM message! I'm not going to return the phone but respectfully use it, but if your sellers are sending slight used phones as new ones! A heads up, alert would be great or just don't do such!"
5,"Starting with the delivery : I received this unit during lockdown before the allocated time. So Thank you Amazon for delivering it before hand! The Box wasn't tampered or torn.... it was intact!Demand : Even after 8 to 9 months after it's launch... this device is still popular amongst us.. even if we compare it to one plus 8. And the Price drop has made it more affordable.Looks and Feel :This device is a style statement in itself. I loved its look at the first instant itself. I'll give 9 out of 10 for its looks. The way it's smooth edges are, the notification key, power button and volume rocker, all stand in their respective place. It feels very light in handHowever the oreo camera might be a matter of discontentment from person to person... but i love it.Smoothness and Performance:Device is very smooth.. thanks to qualcomm motherboard unit. Graphic intensive games and apps run smoothly in it. Just a slight heating when playing in high graphic settings.Screen : Amoled looks elegant with 90 hz refresh rate. It is smooth and having great ppi. and luminous intensity.UI : UI is good and simple and easy to operate. However found the UI navigation hanging at times when we navigate using the full screen setting mode.Earphones : I purchased One plus wireless Z along with this unit and after the oxygen os update... it works great with dolby atmos settings. However i do miss 3.5 mm jack... what's the problem in providing that (wired earphones still exist)Battery : Battery is a pain point .. .. have to charge it every now and then. 3800 mah is very less .. it gives a lot of hiccups and we have to carry the charger where ever we go.
https://images-na.ssl-images-amazon.com/images/I/616nkxAKGIL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/718vEvdusVL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71lh9UiHcEL._SY88.jpg"
5,"I am glad that I bought this OnePlus 7T and it is just amazing!! I assure you , it's the best choice for this price range.What I like is it has nearly all the features that OnePlus 7 Pro gives ( and more including outstandingly better macro camera and Snapdragon 855+) and that too, at much less price. The camera quality is very nice as you can see. Yes it struggles in low light but still, it's much better. However battery is 3800 mAh, still it gives a very decent battery backup at 90Hz because of its optimised oxygen os and fluid amoled display.If you are a gamer, you are going to have a very amazing experience. The graphics are a feast to the eye. It's so fast , I just love it.The Os is highly customisable and you can design it however you want. The Zen mode provides you a break and lets you enjoy life. Reading Mode is fantastic. The look is very premium.Overall, if your budget is under 40k , this is the best choice. Period.
https://images-na.ssl-images-amazon.com/images/I/61Aff9aYzUL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61yhaLetbnL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/717Lah0ER+L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71VckJ1u0+L._SY88.jpg"
5,"""A thing of beauty is a joy forever'""Jack of all trades, master of all'""Bold and beautiful""""Pure temptation""This phone is so beautiful, elegant and buttery smooth that you will feel addicted to this masterpiece and it will be a cynosure for all eyes. OnePlus has truly shown it's microengineering skills while manufacturing this OnePlus 7t.I did a lot of research for 2 months before buying a new phone. This is true VFM phone.Pros.1. Processor.Snapdragon 855+ is flawless and needs no further description. All high graphic games run ultrasmoothly. Phone automatically shifts to game mode while playing games.2. Display.6.55 inch HDR 10+ fluid amoled 90 Hz display is always vibrant and soothing to view. It has colour enhancement feature for videos and it is amazing.As per me its 6.55 inch size is perfect to hold.Avoid phones of display of 6.7 as they are bulky and difficult to hold. You will never use IPS display again once you will hold this phone.3. Body design/built quality - Ergonomic designed aluminium alloy body with Corning Gorilla glass 5 on both sides. Premium feel in hands. Also it comes with free good quality transparent protector case4. Camera- It is simply amazing. Pics capture the each and every detail of objects. Macroshots are fabulous. (See images). Enjoy capturing the beauty of nature.Slow motion video recording is excellent in natural lighting. Inside the rooms you will notice darkness and screen flickering.5 . Speaker- Dolby Atmos certified speakers both at above and below are loud and gives a mesmerizing experience while watching multimedias.6. Touch response/fingerprint scanner/faceunlock-Phone gets unlocked in a fraction of second. Touch is buttery smooth.7. Haptic feedback- So soothing experience just like an iPhone.8. Battery- Battery is good but not excellent. However 30W wrap charger is so fast that it charges my phone from 0 to 50% in 20 minutes. So battery is not a major issue and I can easily get 12 hours of usage time.Also battery optimization is amazing.I was worried about its battery life before buying it as most of the persons have given bad reviews regarding its battery. But believe me wrap charger makes things simpler.9. Internet, call quality and Wifi- Excellent10.Oxygen OS- Best ever. I was using a mi phone before and miui OS was just very bad. Believe me oxygen OS is without any annoying ads and is so easy to use.11. Extra featuresGray scale- this feature turns phone display to black and white and it looks amazing as well.Side slider switch- It is an added feature like in iphonesCons- Not seen yetFinal verdict- I am not a technical person. I have never bought a phone of more than 18000 in my life. But honestly saying spending 38000 on a 256 gb device like this is worth. It is an Android iPhone...:-)Blindly go for it. I myself had wasted a lot of months on deciding which phone to buy.
https://images-na.ssl-images-amazon.com/images/I/6105v8VxejL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61KSHC5apfL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61M3LLxGcuL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61NNDC4BCgL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61OrlDlCxwL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61Tx60TUrTL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61sKsBV3A3L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71-uSWLKx2L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/711WIJaGdYL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/719JxG1i6FL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71BK9NckyCL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71DtTq-CkDL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71FB96NZTRL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71FTFGMJIkL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71Kfjp88JeL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71QgYp9IjOL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71X2WkiH37L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71aPjOcSkhL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71exVumMBZL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71ia0NfygxL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71ptnQ81YyL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71vPgDCUsML._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81+c9iO3SaL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/811TO+s6X4L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/8193w5gYbpL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81IX-F6vNwL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81XbNceaT4L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81gj1BsxKmL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/91B3HNpPncL._SY88.jpg"
5,"A nice product to invest your money. Everything awesome. Mainly I bought it for Snapdragon 855+ processor. There is no lag when I play in PUBG and 90 HZ display is one of the key features for gamers. Fnatic mode is a very good feature for gamers. The camera quality is wonderful. I was redmi user. When I switched tp One plus,I can feel the difference. The battery is the main issue. 3800 mah is not enough. But we have the 30W warp charger support to fulfill that problem. I really amazed at how this mobile charges my phone from 0 to 100% within 1 hour. Why oneplus does not provide connector in the box.There is no 3.5mm jack in this mobile. SO we need type C to 3.5mm jack adapter for use your wired headphones. Audio quality wise, it is really nice one. Dual speakers with stunning sound quality. Currenlty I am playing PUBG without headphones only. You can feel the sound difference. Sound is the important factor in PUBG. Better puchase adapter from Oneplus store Lockdown time, we can't get it. Limited places only, they selling their products. Dsiplay quality is amazing. 6.55 inch Fluid AMOLED display. Mainly I bought this phone for processor and display only. Amazing quality. For PUBG players, gyroscope works better, There is latency time ! That's all."
5,"OnePlus 7T is a very good phone available at a very decent price. I paid ?38k for the phone. I have been using this phone for about two weeks now.The delivery experience was great. My delivery was upgraded to express delivery for free and the product arrived within three days of placing the order.Moving on to the actual product. I think this phone might be the best phone at this price.The camera quality is great in natural as well as artificial light. Low light photos could be better. I love the super macro mode to take photos from super close to the subject.The battery life is great, but not excellent. But the super fast Warp charging more than makes up for it.The In-display Fingerprint reader is also super fast, but tends to miss 1/10 times.The 90hz screen my favorite feature of this phone, and the oxygen os is greatly optimized to make full use of the high refresh rate to give you a very smooth experience.OnePlus also gives out very quick updates for the os, which is another plus point for this phone.The transparent case provided in the box is also very good. It provides a good grip on the phone while also not hiding the beautiful back of the phone.One regret is that they don't provide a audio jack to usb-c converter in the box, which most others do.Overall the OnePlus 7T provides most of the features of a flagship at a pretty decent price.
https://images-na.ssl-images-amazon.com/images/I/71ULzpDMq1L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71fY1KcMwgL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81WLiSrPJ2L._SY88.jpg"
5,"---Usually I buy only the Samsung and apple phones because of the brand value and the apple's environment respectively. But this time i thought i should try out the flagship killer brand and boy i m glad i did. The oxygen OS makes the smooth experience even smoother. The camera is even better as compared to other phones in the same price category.---The SD855+ is one of the performance beast out there....don't even have second thoughts about it....---the battery performance is good if you are light to medium user. It should easily last you a day. But if you are a heavy user and like to play games and stuff often throughout the day, then the battery may fall short and you might have to plug it in the evening. But yeah, after half an hour, you are good to go.---The haptic feedback while playing games and the display are the best. The 90Hz fluid amoled display makes the whole experience pretty smooth.....---Overall a great buy. If u have a budget of 35k, then go for it....great value for money"
5,"The phone is fab . This is by far the vest chinese phone . 855+ works flawlessly . Camera is stupendous and the video recording is great too . The build quality is solid but it definitely needs a case as the back glass is fragile.The display is just way too good for this phone . 1000 nits of brightness is just too much .The battery lasts almost for a day with moderate usage but if gaming is done , the phones needs to get charged 2 times the day . This is not a huge problem as the 30 watt is insanely fast af .Stereo speakers are very loud too and the oxygen OS is the best os of android.Gaming is just too smooth but if played for more than 2 hours at a stretch , it heats a little bit (around 41°c-42°c ) .I really miss the headphone jack in this device . Alteast they could have provided a adapter but unfortunately it isn't there .Overall its an extremely valuable for money device . Comparing it to iqoo and realme , its wayy better than x2 pro except fot the charging but for iqoo , i personally dont like the os. Also it's a new brand and we don't know how reliable it is. How would be the updates etc . Also iqoo comes with the same os offered in vivo smartphone which is absolutely shit.Samsung s10 lite (128+8) variant is out of stock and (512+8) is for 50k which i feel is just wayy to overpriced .Conclusion:-If os is not a deal breaker then iqoo is better then one plus 7t .Don't but realme x2 pro . Camera is pathetic . Also the os isn't that great .
https://images-na.ssl-images-amazon.com/images/I/61cw7618KbL._SY88.jpg"
5,"Starting with the built quality, it's just beyond my expectations.....just so sturdy an premium......when you hold the phone you could say that's it's one of the best feeling phone in hand.Secondly I would say the cameras are pretty good but the optimization of the processing of the pictures could a bit more good but you could use the Google camera to correct it.Third the whole experience of using the phone in a day to day basis is amazing as oxygen os makes it feel flawless. also the 90hz display is way way smoother than the 60hz which brings to my next point, the battery lifeFourth the battery life is not so good if you are using the 90hz refresh rate but you could easily go to settings and set it to 60hz refresh rate which will help you to drain your battery slower.but due to the charging speed the battery life is isn't a deal breaker for me. Means the 30t charger is so fast that it could charge your phone from 5%-100% in less than an hour which is very convenient for my usage.Fifth the biometrics on this phone is really quick which you will absolutely love. The face I'd is spontaneous, you don't even feel that the phone is scanning your face its feels like unlocking the phone just by pressing the power button. And the talking about the fingerprint it's just enough fast which someone could need.So my final verdict is if you want a budget friendly flagship level phone OnePlus 7t could be your only choice as it feels premium , pubg runs smooth as subway surfer, camera is great, charging technology is just out of the world also has the back support of trusted brand OnePlus if any thing goes wrong.
https://images-na.ssl-images-amazon.com/images/I/616YqXD-szL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71+2juSMOPL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71V25mpHHJL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71m2IFb5HwL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81syj7nsV2L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/81tO1isnQTL._SY88.jpg"
5,"The phone is very snappy. Performance during day to day tasks is super quick and if you come from a mid-range device, you will feel the difference. You can do heavy gaming without any hiccups. I play PUBG a lot and this OP7T plays it without breaking any sweat, btw it supports HDR+Extreme graphics settings (in case any of you is wondering).Besides there is this really high quality vibration motor that gives you a very premium feeling, I mean at first you will think what difference does it make, but trust me once you start using it, it just adds to the overall experience.Camera is really good too, I feel like that I won't need to use GCam on this.Battery is a bit smaller than the norm these days but I am easily getting 5 hours 30 minutes of Screen on time (netflix, YouTube and pubg mainly) which is really good.The overall in hand feel is like a candy, it's quite slim and feels premium but have to be careful and put a case at the back, otherwise the glass at the back may shatter if it falls."
5,"Using this device since it launched i.e from October 2019.Short review- I can confidently say that even for 2020,this phone is up to the mark,considering the price point. Due to its processor,90 Hz screen(You will see the difference),fast charging,I can say that it is future proof too. Has got all the things needed for being water resistant. No wireless charging needed. And with flat display and 20:9 aspect ratio,it sure feels like a premium phone.Detailed review-Body:- Gorilla glass at the front and back of the body is the perfect combination of making a smartphone feel premium. And OnePlus 7T excels in this department. The side portion is made of anodised aluminium which adds to this premium feeling. If you are the kind of person who is aware of the phone and does not drop it,then no case isneeded. Not even for the back. I use it without a case and it has been as pure as taken out from the box. With the frosted matte glass at the back,fingerprints will be visible more often in the grey colour of this phone but not on the blue. It is thin,it would have been great if the camera bump was not present. And actually it's not needed as mentioned by Jerry rig everything on his video of this phone's teardown.Camera- If you are the kind of person who likes vivid colours in a photo,use the stock camera. It takes out superb photos,both in daylight and at night,thanks to its dedicated nightscape mode.There is colour inconsistencies between the three cameras,the main 48 MP camera being the most accurate one,followed by the ultrawide and then the telephoto. If you are the person who wants the colour accuracy,then go for GCam application. Only drawback in using GCam is that auxiliary cameras can't be accessed unless you root the phone.The top features of the stock camera app are the macro mode,the pro mode(it shows a love histogram),and the super stable mode.Super stable mode is just extraordinary combining OIS and EIS of the phones camera to deliver super stable cinematic shots.Software- There is no software that has more smoothness, consistency,features than oxygen os of OnePlus. It gives you all the option you need for which you might download applications from play store.Software-you can trust it BLINDLYGaming- I was a PC Gamer so didn't really spend that much time gaming on this phone. But a couple of hours of pubg and cod just ran smoothly. Phone does become warm after extended usage but with a case,you won't feel it getting warm.Screen & Speakers- These two blow out everyone at this price point. People who say you can't tell the difference between 60Hz and 90Hz are just sad. That's all I can say. The butter smooth swipe,scrolling makes it just a pleasant experience.Now some users are saying they are facing display issues,but for me,I did not face any such issues. There is a slight issue I can point out it that on extremely white surfaces and that too at specific brightness level,there is a sligh yellowish tint. It's so slight that it can't be noticed just at a glance. But amoled have such issues,so no complaints.And the stereo speakers are just so loud on this phone. And if you see the teardown of this phone from Jerry rig everything on YouTube,you will see that it has two speaker modules for the top earpiece which also acts as a speaker,which the apple or samsung phones also lack.Battery- Aah,the only drawback of this phone. Less than 4000mAh battery makes it last for a day. Getting a screen time of 8 hours without gaming in this covid lockdown. Normally it was around 12 hours of screen time. The ram management and battery management is so good that it learns how you use the phone and keeps those applications running,or background or force closes them.But with warp charge 30T,this charges from 0-70% in half an hour. It heats up a little bit during this process. But after 70%,there is no heating and charging is a bit slow in this area.In all,it a pretty all rounder phone given its price point. So far no complaints,no glitches with any legit application downloaded from play store."
5,"This is my first oneplus phone. Here are my thoughts about this phone after using it for 20 days.Battery: Oneplus 7T is too good in evey department except for battery life. It will easily get through a day but sometimes you will need to charge twice a day. 30T warp charger charges the phone from 15-100% in just 55 minutes.Camera:Triple camera setup is one of the strong points of Oneplus 7T especially 48mp main camera with OIS takes some stunning images.Display: 90hz super amoled is silky smooth.As it is an amoled colors are rich and vibrant but you need to tweak the colors in display settings. I prefer advanced+amoled wide gamut+cold this combination brings out the best.Speakers: dual speakers are underrated in this phone. They are very loud and crisp. It gives immersive experience while consuming media content.User interface: Oxygen os, the name is enough. it just flies ??.Overall i will rate this phone as high as 9/10. if you are thinking about to buy then just buy it no second thoughts??
https://images-na.ssl-images-amazon.com/images/I/61Ybr5z6yhL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61fm8mZzHuL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61nMIwsFtbL._SY88.jpg"
5,"After a month of usage I really feel OP7T is a great phone. I really like the camera (I come from LG g6). Battery performance is average but it comes with quick charge so a 15 mins charge would push the device to few more hours for regular usage.As far as the gaming concern I played PUBG and COD without any hicups. PUBG even supports 90fps at Max setting. So you know this is a killer.The high refresh panel is definitely worth it and you can clearly see the difference if you come from a lower refresh rate screen.Camera performance is really good. Not the best but better than average. Super macro mode is one thing you need to try if you really like to take quick macros on your mobile.Build quality is really good...yeah I do miss the headphone jack sometimes.. fingerprint is fast and reliable if you don't have sweaty or wet hands.I really recommend to pick this one if you are looking for something in this price point. A device which is not flashy as rogphone and kicks some performance ..
https://images-na.ssl-images-amazon.com/images/I/616fQfTeovL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61n5pP2oBQL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71jJ+ls+yPL._SY88.jpg"
5,"Its a fantastic phone. i purchased this phone in august 2020. yes, you read it right i.e after the launch of the oneplus 8 and the oneplus Nord.The phone which truely stands out at this price point. hats off to Oneplus for making this amazing phone. it has almost everything that you can think of . from ultra fast snapdragon 855+ to stereo speakers. if you wanna buy phone at this price point then go for it.let me cover something in detail:>>if you're having budget of 42k and you're going to buy ONEPLUS 8 then following things that you should consider-1.at a price point of 42k,you're getting a 6+128 GB varient, which is pretty expansive in my opinion.2. at this much price point, you're getting 48+16+2 MP camera - believe me or not, the 2MP camera is a scam and serves no purpose.3.Telephoto lens- which is capable of providing lossless 2x zoom is absent in oneplus 8.4. the 48MP camera is F/1.75 6-piece lens.all these things are making a phone really half-cooked in my opinion. and if you want to buy 8+128 GB varient then the price is 45k and 8+256GB costs a whopping 50K thats too much.>> let us have a closer look at the ONEPLUS 7T.1.at the price point of 36K-38K, you're getting ultra fast snapdragon 855+ which is as comparable to snapdragon 865.2. you are getting 48+16+12 MP cameras.3 the 48MP has F/1.6 Lens (7 PIECE)better than oneplus 8 and telephoto lens (12MP).4.Phone has stereo speakers as well.5.Phone has 90 HZ amoled display as well(same as the oneplus 8 )6. 8+256GB priced at 38k that is 12k less than oneplus 8 .conclusion:-you can easily save 12k by buying oneplus 7T.>> for the people who are thinking to buy the oneplus nord-1.you shouldn't buy 64 GB Varient because if you're a person who take a lot of photos, then you might run out of memory.2.it is powered by a snapdragon 765G SoC which in not as powerful as snapdragon 8 series. so if you are game centric person,then this will disappoint you after an year or two.3. the chassis is made up of plastic- which means it lacks the premium feel.4. the display is not 2.5D curved( it is not mentioned on the official site as well, you can check oneplus india).5.the display does not have any HDR10+ Certification.6.they are talking a lot about cameras and are saying- ""if you don't like cameras then we've really messed up"". i think - ""if you like cameras then they've really messed up"". the cameras are 48+8+5+2 MP.>>they're saying- the 48MP is taken directly from the oneplus 8 , but let me clear one thing, it all depends upon the image processing and ultimately the chip, and it is nowhere in comparison to the camera performance of the oneplus 8.>> 5MP depth and 2MP macro are just a scam and are of no use(see the megapixels).>> 8MP ultrawide is just ok.7.dual selfie cameras are good but again photos are not that sharp.and you're paying 28k or 30k which is sort of premium. it is not the best midranger i would say. you can definitely check out the realme X3 superzoom.>> you can also consider the oneplus 7T which doesnot have all these shortcomings for just 36k.hope this review helps a lots of buyers out there :)"
5,"Well, I am reviewing this again after using it for 2 months. Found the OS and interface very poor. Doesn't connect to a few models of bluetooth headsets (specially Boat). Sometimes call will come but won't appear on screen. Battery back is very poor, will discharge to zero in 6 to 7 hrs even if kept idle. Display is good, camera better than most redmi phones, not exceptional. With all the power on paper, I found it lagging a few times. Some applications behave very weirdly time to time. Fingerprint unlock is painful, needs 2 to 3 attempts. OnePlus is nothing close to a premium brand it claims to be and far far away from iphones. I found my old redmi note5 pro performing very well with that price tag. This phone doesn't deserve the hype, go for i phones if you want to feel premium. Else Redmi phones will outperform this very easily with a very low price. I realised it was a bad decision after a week's use, but sadly Amazon won't let it return easily, lot of questions, uploads, tech verification etc. I wish I had bought it from Flipkart, they are very good at returns. Never going to buy another phone from Amazon."
5,"Iam writing this rewiew after 1 month of usage. Iam really impressed with the mobile.No Problems at all.Pros are1)Display(90HZ,1000 nits Brightness,Hdr10+) 2)Cameras ?? (Both Front & Back)3)Warp Charge 30T(Charges from 0 to 100 in 50 min) 4)Weight Balance (It is 190g but feels like 170g something) 5)Last but not least Oxygen os and Snapdragon 855plus Chipset6)Signal Reception and Call Quality7) Stereo Speakers and Dolby Atmos8)Solid build qualityIf Anyone ask me what should be improved in this mobile then I would say Battery ( Min 4000mah)For me , 6 hors of Battery Life.For a Normal user It would be enough.But for heavy users I would say,it is decent.Before Buying this one, I have lot of doubts regarding battery etc.My Friends suggest me to rethink before buying this mobile because of some -ve comments.But I dared and ordered this frosted silver color by skipping the glacier blue.It is unique color and iam loving it.Last to mention there are no cons for me.Thank you , Bye"
5,"This is my 3rd OnePlus device in a row. Because of trust on this brand. I started from OnePlus One bacon to 6, and now it's 7T.#Few Highlights after usage of 10 days#-Oxygen Os: this is main reason why i want to choice OnePlus over and over. The community & the user experience is beautiful.-Beautiful fluid Amoled+ Display with 90Hhz Refresh rate.-Powerful Processor of SD855+ chipset + GPU-Super fast 30T warp charge, within 50-60 mins.-Water drop notch, it's beautiful and shorter than previously seen devices.-Sound Quality is amazing due to dolby speakers.-Camera Quality is very good but expected more from OnePlus, thought it bring premium quality but somewhere i feel OnePlus still yet get matured inside photography. Most of the time need to adjust in snapseed for color corrections. Overall, it's still standing best in premium phones.-Build quality is same as OnePlus 6, best!!-In-display fingerprint scanner is fast & accurate.#Few missed#-Headphone Jack : I had to purchase seperate dongle but it need to carry everytime. But the quality from Type-C is still awesome and doesn't feel this for cons.-Battery: Its still 3800 mAh, it's 500 more than OP6 but still due to 90Hz display, needed 300 more.-lack of service centers. This is very important, as OP authorized service centers are limited and available in metros. And i had issue with OP6 so due to lockdown I couldn't able to move out for repairing to other city, so decided to exchange and upgrade. So if they provide pick & drop service that too in each and every region of india.-Notification Light: This is important feature , i don't know why it was removed this.
https://images-na.ssl-images-amazon.com/images/I/41tQmdioxhL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51LYMODreKL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61Cci2Ig74L._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71ftKxyCcCL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71zr1iK3EVL._SY88.jpg"
5,"I research a lot before before buying a new phone, and buying OnePlus 7T after a year of its launch says how strong it is in terms of specs, performance and budget balancing.Pros -1. Super smooth touch (90hz)2. Camera hardware is awesome and if you can sideload Google Cam app into this device,You will see crazy results.3. Superior build quality, Very premium.4. Clean UI and very thoughtfully implemented softwares like fanatic mode for gaming and inbuilt dual apps.5. Good sound output with Dolby digital.6 Superfast.Cons -only 2 what I found but definitely not a deal breaker1. Battery- It gives 5-6 hours of on screen time but it feels soo good when you connect it to charger and go have a cup of coffee and zoop...70% filled.2. Auto brightness mode plays game with you sometimes, mostly while playing games and on a video call. Just use manual brightness mode on these occassions.Hopefully OnePlus will take care of this in software updates.Verdict- Watch out for a deal to get it close to 30k and go for this killer device."
5,"Let me tell you about the major concerning factors of the device first one is battery life which is a weaker part of the phone but not too weak to be worried I get an average of 5hrs 30 min on 90hz and 6hrs 30 min on 60hz which is good considering the capacity.The second thing is camera which I will say a plus part of the phone as the aperture size of f1.6 really creates a difference in low light.Another is macro which is one of the best I have ever seen in any device one can capture macro shots using all the three lens.Wide angle and telephoto are good to go. Nevertheless GCam is the solution for all issues.I have recently found a GCam which works for all the three lenses except macro. You can find it by GCam 7.3 by wichaya XML file . Smoothness,ram management,os, fingerprint,etc are good .And charging is absolutely a charm more than 60% in 30 minutes.Just missing 3.5mm jack. Buy wireless z battery backup is awesome."
